Application_ID,Beneficiary_ID,Officer_ID,Application_Date,Application_Mode,Documents_Submitted,Income_Certificate,Aadhaar_Verified,Status,Rejection_Reason
APP011488,BEN004830,OFF0100,2025-08-31,Mobile Camp,Yes,Yes,Yes,Approved,
APP011489,BEN003114,OFF0072,2024-07-13,Hospital,No,No,Yes,Rejected,Address Mismatch
APP011490,BEN009479,OFF0012,2026-01-24,CSC Center,Yes,Yes,No,Approved,
APP011491,BEN000902,OFF0095,2024-09-24,Hospital,No,No,No,Approved,
APP011492,BEN001747,OFF0034,2026-06-27,District Office,No,Yes,Yes,Under Verification,
APP011493,BEN006413,OFF0077,2024-12-23,Online,Yes,Yes,No,Approved,
APP011494,BEN002110,OFF0076,2026-06-24,Hospital,Yes,Yes,No,Approved,
APP011495,BEN004759,OFF0043,2025-08-05,Hospital,Yes,Yes,No,Approved,
APP011496,BEN003947,OFF0011,2026-05-02,District Office,No,No,Yes,Approved,
APP011497,BEN009148,OFF0076,2026-01-10,Hospital,Yes,Yes,No,Rejected,Address Mismatch
APP011498,BEN004280,OFF0006,2025-07-13,Mobile Camp,Yes,No,No,Pending,
APP011499,BEN009150,OFF0082,2025-04-20,CSC Center,No,Yes,Yes,Approved,
APP011500,BEN000298,OFF0003,2026-01-03,Mobile Camp,No,No,No,Approved,
APP011501,BEN002123,OFF0073,2025-10-10,Hospital,No,Yes,No,Pending,
APP011502,BEN002839,OFF0014,2024-11-30,CSC Center,No,Yes,Yes,Approved,
APP011503,BEN000456,OFF0069,2025-06-16,District Office,Yes,No,Yes,Pending,
APP011504,BEN007885,OFF0056,2025-12-15,Hospital,Yes,Yes,No,Pending,
APP011505,BEN004230,OFF0010,2024-10-01,Mobile Camp,Yes,Yes,No,Approved,
APP011506,BEN002531,OFF0062,2024-11-27,Mobile Camp,No,No,Yes,Approved,
APP011507,BEN001973,OFF0092,2026-04-19,Mobile Camp,Yes,No,No,Approved,
APP011508,BEN002976,OFF0099,2025-04-11,Mobile Camp,Yes,No,No,Under Verification,
APP011509,BEN004128,OFF0008,2025-04-30,District Office,No,No,Yes,Approved,
APP011510,BEN000511,OFF0022,2025-06-04,Mobile Camp,No,No,Yes,Rejected,Incomplete Documents
APP011511,BEN003658,OFF0039,2024-12-23,CSC Center,No,No,Yes,Approved,
APP011512,BEN004425,OFF0016,2025-08-13,Online,No,No,No,Approved,
APP011513,BEN007792,OFF0077,2025-01-02,District Office,Yes,No,Yes,Approved,
APP011514,BEN000726,OFF0076,2025-05-22,District Office,Yes,No,No,Rejected,Duplicate Application
APP011515,BEN007289,OFF0060,2024-10-05,Hospital,No,No,Yes,Approved,
APP011516,BEN003571,OFF0039,2026-02-21,Online,Yes,Yes,Yes,Approved,
APP011517,BEN009070,OFF0004,2025-03-11,Mobile Camp,Yes,No,Yes,Under Verification,
APP011518,BEN009426,OFF0034,2024-10-14,CSC Center,Yes,No,No,Under Verification,
APP011519,BEN008209,OFF0008,2025-07-06,Hospital,No,Yes,Yes,Pending,
APP011520,BEN005688,OFF0050,2024-10-03,CSC Center,No,Yes,Yes,Approved,
APP011521,BEN006872,OFF0081,2025-08-17,District Office,No,Yes,Yes,Approved,
APP011522,BEN009350,OFF0050,2024-10-23,Mobile Camp,Yes,Yes,Yes,Approved,
APP011523,BEN007026,OFF0073,2025-07-30,CSC Center,Yes,No,Yes,Rejected,Incomplete Documents
APP011524,BEN007248,OFF0020,2026-02-22,Hospital,Yes,Yes,No,Approved,
APP011525,BEN001570,OFF0025,2025-04-16,Mobile Camp,Yes,No,Yes,Approved,
APP011526,BEN000407,OFF0004,2026-01-08,Mobile Camp,No,No,Yes,Approved,
APP011527,BEN004408,OFF0029,2025-02-18,Hospital,No,No,Yes,Pending,
APP011528,BEN006678,OFF0027,2025-09-15,Mobile Camp,Yes,Yes,No,Approved,
APP011529,BEN001883,OFF0006,2026-01-21,Hospital,No,Yes,Yes,Approved,
APP011530,BEN001239,OFF0097,2024-08-10,Mobile Camp,Yes,No,No,Approved,
APP011531,BEN000150,OFF0093,2024-09-11,Mobile Camp,Yes,Yes,Yes,Rejected,Address Mismatch
APP011532,BEN008332,OFF0015,2025-03-21,District Office,Yes,No,Yes,Approved,
APP011533,BEN009041,OFF0087,2025-07-28,Online,Yes,Yes,No,Approved,
APP011534,BEN004645,OFF0004,2024-10-07,CSC Center,Yes,No,No,Under Verification,
APP011535,BEN009561,OFF0008,2025-05-04,District Office,Yes,No,No,Pending,
APP011536,BEN003336,OFF0003,2025-02-15,CSC Center,No,No,Yes,Approved,
APP011537,BEN009056,OFF0054,2025-06-29,District Office,Yes,Yes,Yes,Approved,
APP011538,BEN007283,OFF0064,2025-10-19,District Office,Yes,No,Yes,Approved,
APP011539,BEN007862,OFF0087,2026-02-01,CSC Center,No,No,No,Approved,
APP011540,BEN006828,OFF0071,2025-03-09,Online,No,Yes,Yes,Approved,
APP011541,BEN005029,OFF0016,2025-12-25,Hospital,Yes,Yes,Yes,Approved,
APP011542,BEN003680,OFF0044,2026-04-24,CSC Center,No,No,No,Pending,
APP011543,BEN000641,OFF0005,2025-06-19,Mobile Camp,No,No,Yes,Approved,
APP011544,BEN003418,OFF0072,2025-01-01,District Office,Yes,Yes,No,Rejected,Duplicate Application
APP011545,BEN008457,OFF0084,2025-09-13,District Office,Yes,Yes,No,Rejected,Address Mismatch
APP011546,BEN004057,OFF0056,2025-05-22,CSC Center,Yes,Yes,Yes,Approved,
APP011547,BEN001969,OFF0092,2025-02-20,Hospital,No,No,No,Pending,
APP011548,BEN001703,OFF0032,2026-05-05,CSC Center,Yes,No,Yes,Pending,
APP011549,BEN000369,OFF0070,2025-06-07,CSC Center,No,Yes,Yes,Pending,
APP011550,BEN000345,OFF0098,2024-12-03,CSC Center,No,Yes,No,Approved,
APP011551,BEN007183,OFF0059,2026-05-06,CSC Center,No,Yes,No,Under Verification,
APP011552,BEN008709,OFF0092,2024-09-02,CSC Center,No,Yes,Yes,Approved,
APP011553,BEN008131,OFF0025,2026-06-04,Mobile Camp,No,Yes,No,Under Verification,
APP011554,BEN003192,OFF0039,2026-04-24,CSC Center,Yes,Yes,No,Approved,
APP011555,BEN007339,OFF0049,2026-03-25,CSC Center,Yes,No,Yes,Under Verification,
APP011556,BEN003885,OFF0074,2025-07-14,Online,Yes,No,Yes,Pending,
APP011557,BEN002340,OFF0040,2026-07-09,Hospital,No,Yes,No,Approved,
APP011558,BEN006406,OFF0066,2025-12-19,Online,Yes,No,Yes,Under Verification,
APP011559,BEN005734,OFF0062,2025-04-21,Mobile Camp,Yes,Yes,No,Rejected,Address Mismatch
APP011560,BEN005000,OFF0012,2024-11-26,CSC Center,Yes,Yes,Yes,Approved,
APP011561,BEN007185,OFF0011,2024-07-19,Hospital,Yes,Yes,No,Approved,
APP011562,BEN005476,OFF0083,2025-12-15,Online,Yes,No,No,Approved,
APP011563,BEN001221,OFF0098,2025-07-26,District Office,Yes,Yes,Yes,Approved,
APP011564,BEN001033,OFF0022,2025-12-14,Online,Yes,No,No,Pending,
APP011565,BEN008047,OFF0099,2024-09-29,Mobile Camp,No,No,No,Approved,
APP011566,BEN008297,OFF0074,2025-05-13,CSC Center,No,Yes,Yes,Under Verification,
APP011567,BEN002736,OFF0044,2025-06-15,Mobile Camp,Yes,Yes,No,Under Verification,
APP011568,BEN007654,OFF0091,2025-08-19,Online,Yes,No,No,Approved,
APP011569,BEN002976,OFF0014,2025-12-03,Online,No,No,Yes,Approved,
APP011570,BEN009301,OFF0078,2025-12-17,Online,Yes,No,No,Approved,
APP011571,BEN000079,OFF0044,2024-09-14,Mobile Camp,Yes,No,Yes,Approved,
APP011572,BEN001810,OFF0004,2024-10-10,Hospital,No,No,Yes,Approved,
APP011573,BEN004687,OFF0074,2024-10-29,Hospital,Yes,No,Yes,Rejected,Incomplete Documents
APP011574,BEN001297,OFF0030,2025-05-12,Mobile Camp,Yes,No,No,Rejected,Invalid Aadhaar
APP011575,BEN007446,OFF0041,2025-05-17,Hospital,Yes,Yes,No,Rejected,Not Eligible
APP011576,BEN006065,OFF0097,2025-12-31,District Office,Yes,No,No,Approved,
APP011577,BEN000051,OFF0045,2025-10-11,Hospital,Yes,Yes,Yes,Rejected,Incomplete Documents
APP011578,BEN008512,OFF0063,2024-09-27,Online,No,No,Yes,Approved,
APP011579,BEN009242,OFF0022,2026-02-05,CSC Center,No,No,No,Approved,
APP011580,BEN002751,OFF0077,2026-06-28,Hospital,No,Yes,No,Approved,
APP011581,BEN004498,OFF0048,2026-06-03,Mobile Camp,No,No,Yes,Approved,
APP011582,BEN007070,OFF0027,2024-11-18,Hospital,No,Yes,Yes,Approved,
APP011583,BEN002533,OFF0032,2024-08-29,Online,No,Yes,No,Approved,
APP011584,BEN007488,OFF0100,2025-04-18,CSC Center,No,No,Yes,Approved,
APP011585,BEN009385,OFF0065,2024-12-11,Mobile Camp,No,Yes,No,Pending,
APP011586,BEN000679,OFF0054,2025-03-30,Mobile Camp,No,Yes,No,Pending,
APP011587,BEN001887,OFF0002,2024-12-12,CSC Center,Yes,Yes,Yes,Under Verification,
APP011588,BEN000836,OFF0095,2025-10-15,Online,Yes,Yes,No,Pending,
APP011589,BEN003965,OFF0032,2026-04-26,Mobile Camp,No,No,No,Approved,
APP011590,BEN006981,OFF0054,2025-05-20,District Office,Yes,No,Yes,Approved,
APP011591,BEN005825,OFF0088,2024-10-13,Mobile Camp,Yes,Yes,Yes,Approved,
APP011592,BEN001342,OFF0077,2025-01-06,CSC Center,No,Yes,No,Pending,
APP011593,BEN006874,OFF0074,2026-04-21,CSC Center,No,No,No,Pending,
APP011594,BEN004216,OFF0093,2025-06-04,District Office,No,No,Yes,Rejected,Not Eligible
APP011595,BEN001084,OFF0092,2026-01-24,District Office,No,Yes,Yes,Pending,
APP011596,BEN005898,OFF0027,2025-08-01,Online,Yes,Yes,No,Approved,
APP011597,BEN001469,OFF0044,2025-02-11,Mobile Camp,No,Yes,Yes,Pending,
APP011598,BEN004215,OFF0003,2026-02-24,Hospital,No,No,No,Approved,
APP011599,BEN006566,OFF0030,2026-01-15,Mobile Camp,Yes,Yes,No,Approved,
APP011600,BEN000631,OFF0009,2026-02-24,Hospital,No,Yes,No,Under Verification,
APP011601,BEN008090,OFF0083,2025-10-04,Mobile Camp,Yes,No,No,Approved,
APP011602,BEN001796,OFF0056,2025-10-14,Mobile Camp,Yes,No,No,Approved,
APP011603,BEN000626,OFF0098,2025-02-07,Mobile Camp,Yes,Yes,No,Pending,
APP011604,BEN003107,OFF0079,2026-02-17,Online,No,Yes,No,Approved,
APP011605,BEN007923,OFF0092,2026-03-15,Hospital,Yes,No,Yes,Approved,
APP011606,BEN003304,OFF0087,2026-03-24,Online,Yes,Yes,No,Approved,
APP011607,BEN005860,OFF0100,2025-11-22,Mobile Camp,Yes,Yes,Yes,Approved,
APP011608,BEN001637,OFF0018,2025-05-16,Online,No,No,No,Pending,
APP011609,BEN007581,OFF0009,2025-04-12,CSC Center,No,Yes,Yes,Approved,
APP011610,BEN003023,OFF0077,2025-07-14,Online,No,Yes,No,Pending,
APP011611,BEN003487,OFF0054,2025-12-09,Online,No,No,Yes,Under Verification,
APP011612,BEN007680,OFF0051,2025-10-21,District Office,Yes,Yes,No,Rejected,Invalid Aadhaar
APP011613,BEN008665,OFF0080,2025-05-20,CSC Center,No,Yes,No,Pending,
APP011614,BEN007888,OFF0032,2025-07-21,CSC Center,No,No,No,Under Verification,
APP011615,BEN008756,OFF0098,2025-08-11,Hospital,Yes,No,Yes,Rejected,Income Above Limit
APP011616,BEN006707,OFF0085,2025-02-11,District Office,Yes,Yes,No,Approved,
APP011617,BEN006087,OFF0017,2024-11-01,District Office,No,No,No,Approved,
APP011618,BEN008844,OFF0057,2026-02-26,Online,No,No,Yes,Approved,
APP011619,BEN001328,OFF0055,2025-06-28,District Office,Yes,Yes,No,Approved,
APP011620,BEN003398,OFF0037,2024-10-01,Hospital,Yes,No,Yes,Pending,
APP011621,BEN006955,OFF0078,2024-10-12,Mobile Camp,No,No,No,Rejected,Invalid Aadhaar
APP011622,BEN008460,OFF0055,2025-01-20,Mobile Camp,Yes,Yes,No,Approved,
APP011623,BEN009137,OFF0023,2025-07-25,Online,No,Yes,No,Approved,
APP011624,BEN001874,OFF0098,2025-07-31,Mobile Camp,No,No,Yes,Approved,
APP011625,BEN004753,OFF0073,2025-01-05,District Office,Yes,Yes,Yes,Under Verification,
APP011626,BEN004997,OFF0013,2025-11-10,Online,Yes,Yes,No,Pending,
APP011627,BEN005839,OFF0063,2024-10-22,Online,Yes,Yes,Yes,Rejected,Invalid Aadhaar
APP011628,BEN007738,OFF0065,2024-08-02,Online,Yes,No,No,Approved,
APP011629,BEN006178,OFF0002,2024-09-25,Mobile Camp,No,Yes,Yes,Approved,
APP011630,BEN000403,OFF0016,2026-02-03,Online,Yes,Yes,Yes,Under Verification,
APP011631,BEN009341,OFF0099,2024-08-20,Hospital,No,Yes,Yes,Approved,
APP011632,BEN006121,OFF0058,2026-04-15,CSC Center,No,No,No,Pending,
APP011633,BEN002627,OFF0081,2024-08-31,Online,Yes,Yes,No,Approved,
APP011634,BEN005136,OFF0082,2025-07-31,District Office,Yes,No,Yes,Rejected,Not Eligible
APP011635,BEN005277,OFF0085,2025-12-18,Mobile Camp,No,Yes,No,Under Verification,
APP011636,BEN007102,OFF0008,2024-07-30,District Office,No,No,No,Approved,
APP011637,BEN001478,OFF0019,2024-11-26,Hospital,No,Yes,No,Approved,
APP011638,BEN008633,OFF0042,2025-05-03,District Office,No,Yes,No,Approved,
APP011639,BEN008017,OFF0077,2025-10-22,Online,Yes,No,Yes,Approved,
APP011640,BEN002425,OFF0055,2025-12-19,District Office,Yes,No,Yes,Approved,
APP011641,BEN007113,OFF0030,2025-03-20,Online,Yes,No,Yes,Under Verification,
APP011642,BEN001483,OFF0096,2024-11-05,Hospital,Yes,No,Yes,Pending,
APP011643,BEN003824,OFF0023,2025-03-02,Mobile Camp,No,Yes,No,Approved,
APP011644,BEN005215,OFF0015,2025-11-05,Online,Yes,No,No,Pending,
APP011645,BEN001501,OFF0041,2025-11-06,CSC Center,Yes,Yes,Yes,Approved,
APP011646,BEN006804,OFF0020,2024-09-22,CSC Center,No,No,Yes,Approved,
APP011647,BEN004497,OFF0093,2026-02-20,District Office,Yes,No,Yes,Rejected,Address Mismatch
APP011648,BEN000545,OFF0093,2024-09-07,Mobile Camp,Yes,No,Yes,Under Verification,
APP011649,BEN006227,OFF0087,2025-12-05,Mobile Camp,Yes,Yes,No,Approved,
APP011650,BEN001493,OFF0046,2026-02-13,Mobile Camp,No,Yes,No,Approved,
APP011651,BEN008433,OFF0060,2025-08-17,Mobile Camp,Yes,Yes,No,Rejected,Address Mismatch
APP011652,BEN008745,OFF0001,2026-02-26,District Office,No,Yes,No,Rejected,Invalid Aadhaar
APP011653,BEN004165,OFF0046,2025-07-27,Online,No,Yes,No,Approved,
APP011654,BEN000863,OFF0004,2026-03-17,CSC Center,No,No,Yes,Under Verification,
APP011655,BEN002414,OFF0024,2025-07-06,District Office,Yes,No,No,Pending,
APP011656,BEN006454,OFF0078,2024-12-13,District Office,No,No,Yes,Pending,
APP011657,BEN005440,OFF0076,2025-02-23,Hospital,No,No,Yes,Approved,
APP011658,BEN001656,OFF0092,2025-12-06,Mobile Camp,No,Yes,No,Approved,
APP011659,BEN004119,OFF0014,2025-07-31,Online,Yes,No,Yes,Approved,
APP011660,BEN006487,OFF0060,2025-07-25,District Office,Yes,Yes,No,Under Verification,
APP011661,BEN001748,OFF0046,2025-08-06,Online,No,Yes,Yes,Approved,
APP011662,BEN008883,OFF0004,2025-01-29,CSC Center,Yes,Yes,Yes,Approved,
APP011663,BEN002797,OFF0042,2025-09-04,Hospital,No,No,No,Approved,
APP011664,BEN007874,OFF0056,2025-04-02,District Office,Yes,Yes,No,Approved,
APP011665,BEN009249,OFF0042,2026-03-30,Mobile Camp,No,No,Yes,Pending,
APP011666,BEN007755,OFF0020,2026-05-08,District Office,Yes,Yes,No,Approved,
APP011667,BEN001829,OFF0079,2025-09-02,CSC Center,No,Yes,No,Under Verification,
APP011668,BEN001408,OFF0078,2025-09-07,District Office,Yes,Yes,Yes,Rejected,Not Eligible
APP011669,BEN003460,OFF0008,2024-07-23,Hospital,No,No,Yes,Approved,
APP011670,BEN003964,OFF0046,2026-02-23,CSC Center,Yes,Yes,Yes,Approved,
APP011671,BEN007269,OFF0080,2024-08-03,District Office,No,Yes,Yes,Approved,
APP011672,BEN001432,OFF0023,2025-06-09,Mobile Camp,No,No,Yes,Approved,
APP011673,BEN007420,OFF0024,2026-05-24,Hospital,Yes,Yes,Yes,Approved,
APP011674,BEN001505,OFF0073,2026-06-20,District Office,Yes,No,No,Approved,
APP011675,BEN000553,OFF0048,2024-10-10,Hospital,No,No,Yes,Pending,
APP011676,BEN006330,OFF0004,2025-05-03,District Office,No,Yes,Yes,Approved,
APP011677,BEN009948,OFF0002,2025-06-24,Mobile Camp,No,Yes,Yes,Pending,
APP011678,BEN005474,OFF0064,2025-03-11,District Office,No,Yes,No,Approved,
APP011679,BEN004055,OFF0086,2026-05-03,CSC Center,Yes,Yes,No,Approved,
APP011680,BEN000200,OFF0045,2025-04-28,District Office,No,Yes,Yes,Approved,
APP011681,BEN002119,OFF0026,2025-06-18,Hospital,No,Yes,Yes,Approved,
APP011682,BEN009367,OFF0034,2025-07-02,Hospital,No,No,No,Pending,
APP011683,BEN002565,OFF0100,2024-08-06,CSC Center,No,No,No,Pending,
APP011684,BEN009588,OFF0060,2024-08-04,CSC Center,Yes,Yes,Yes,Approved,
APP011685,BEN001442,OFF0014,2024-11-24,Online,Yes,Yes,Yes,Approved,
APP011686,BEN007501,OFF0036,2025-09-15,Hospital,No,Yes,Yes,Approved,
APP011687,BEN003813,OFF0018,2025-12-04,District Office,No,Yes,No,Under Verification,
APP011688,BEN005999,OFF0055,2026-05-09,District Office,Yes,Yes,No,Approved,
APP011689,BEN006159,OFF0010,2026-03-07,CSC Center,No,No,No,Pending,
APP011690,BEN006846,OFF0081,2025-03-02,Mobile Camp,No,Yes,Yes,Approved,
APP011691,BEN004765,OFF0054,2026-05-28,District Office,Yes,No,Yes,Pending,
APP011692,BEN002228,OFF0089,2026-01-09,Mobile Camp,Yes,No,Yes,Pending,
APP011693,BEN006060,OFF0066,2024-11-14,CSC Center,No,Yes,No,Rejected,Not Eligible
APP011694,BEN001066,OFF0059,2025-07-26,CSC Center,No,No,No,Rejected,Not Eligible
APP011695,BEN002417,OFF0049,2025-06-09,District Office,Yes,No,No,Rejected,Duplicate Application
APP011696,BEN003108,OFF0023,2024-10-22,Mobile Camp,Yes,No,Yes,Rejected,Incomplete Documents
APP011697,BEN001218,OFF0026,2025-03-09,District Office,Yes,Yes,Yes,Pending,
APP011698,BEN000501,OFF0039,2026-01-16,Hospital,Yes,Yes,Yes,Approved,
APP011699,BEN004480,OFF0046,2025-05-08,Hospital,No,No,Yes,Approved,
APP011700,BEN002773,OFF0064,2025-07-23,Mobile Camp,Yes,Yes,No,Under Verification,
APP011701,BEN002516,OFF0062,2026-02-23,CSC Center,Yes,No,No,Approved,
APP011702,BEN007343,OFF0022,2024-10-02,Hospital,No,No,Yes,Approved,
APP011703,BEN008012,OFF0050,2025-09-24,CSC Center,Yes,No,No,Under Verification,
APP011704,BEN009360,OFF0078,2025-12-16,Mobile Camp,No,Yes,No,Approved,
APP011705,BEN005724,OFF0074,2025-07-26,Hospital,No,No,No,Approved,
APP011706,BEN001743,OFF0031,2025-12-04,Online,No,Yes,Yes,Under Verification,
APP011707,BEN006913,OFF0019,2025-09-13,Mobile Camp,Yes,No,Yes,Approved,
APP011708,BEN001771,OFF0065,2025-12-24,Hospital,No,No,No,Approved,
APP011709,BEN009513,OFF0042,2025-09-01,District Office,No,No,No,Rejected,Invalid Aadhaar
APP011710,BEN000185,OFF0024,2025-09-27,District Office,No,Yes,No,Approved,
APP011711,BEN005122,OFF0011,2025-07-09,CSC Center,Yes,No,Yes,Under Verification,
APP011712,BEN002307,OFF0059,2025-07-14,Hospital,No,No,No,Approved,
APP011713,BEN004891,OFF0010,2025-09-19,Hospital,Yes,No,No,Rejected,Duplicate Application
APP011714,BEN004544,OFF0075,2026-05-04,CSC Center,No,Yes,No,Approved,
APP011715,BEN007722,OFF0045,2024-11-08,Hospital,Yes,No,No,Approved,
APP011716,BEN005033,OFF0035,2025-08-07,Hospital,Yes,Yes,Yes,Approved,
APP011717,BEN002572,OFF0094,2024-08-22,Online,No,No,No,Approved,
APP011718,BEN008437,OFF0011,2025-05-09,Hospital,No,Yes,Yes,Pending,
APP011719,BEN005081,OFF0077,2025-01-30,Mobile Camp,No,No,Yes,Pending,
APP011720,BEN006082,OFF0060,2025-07-29,Online,Yes,No,No,Approved,
APP011721,BEN009452,OFF0006,2025-10-12,Online,Yes,No,No,Approved,
APP011722,BEN008426,OFF0019,2025-04-29,Mobile Camp,Yes,Yes,No,Approved,
APP011723,BEN002152,OFF0100,2025-11-01,Mobile Camp,No,No,No,Rejected,Duplicate Application
APP011724,BEN005259,OFF0022,2025-12-17,Online,No,No,Yes,Approved,
APP011725,BEN005182,OFF0052,2025-04-09,Hospital,Yes,No,Yes,Approved,
APP011726,BEN009704,OFF0077,2026-02-25,CSC Center,Yes,No,Yes,Approved,
APP011727,BEN000560,OFF0013,2025-02-15,Hospital,Yes,No,Yes,Approved,
APP011728,BEN008100,OFF0048,2025-03-15,District Office,Yes,No,No,Approved,
APP011729,BEN008509,OFF0047,2024-08-26,Hospital,No,No,Yes,Approved,
APP011730,BEN006079,OFF0003,2024-07-31,Hospital,No,No,No,Approved,
APP011731,BEN005906,OFF0092,2025-10-11,Mobile Camp,Yes,Yes,Yes,Approved,
APP011732,BEN004162,OFF0006,2024-08-14,Mobile Camp,No,No,No,Approved,
APP011733,BEN002827,OFF0075,2024-10-17,Mobile Camp,Yes,No,Yes,Under Verification,
APP011734,BEN005986,OFF0070,2026-04-21,District Office,No,Yes,Yes,Rejected,Income Above Limit
APP011735,BEN005215,OFF0033,2025-04-20,Online,Yes,No,No,Rejected,Invalid Aadhaar
APP011736,BEN002064,OFF0091,2025-04-06,District Office,Yes,No,No,Pending,
APP011737,BEN002524,OFF0094,2026-03-30,CSC Center,No,No,No,Approved,
APP011738,BEN000558,OFF0057,2026-02-06,CSC Center,No,Yes,Yes,Pending,
APP011739,BEN003733,OFF0042,2025-10-06,Online,No,No,Yes,Approved,
APP011740,BEN006087,OFF0064,2024-07-30,Online,Yes,No,Yes,Approved,
APP011741,BEN000529,OFF0066,2026-02-24,CSC Center,Yes,Yes,Yes,Rejected,Income Above Limit
APP011742,BEN000840,OFF0033,2026-06-02,Hospital,No,Yes,No,Pending,
APP011743,BEN009791,OFF0084,2025-11-07,CSC Center,Yes,No,Yes,Approved,
APP011744,BEN002739,OFF0088,2025-04-01,Online,No,No,Yes,Pending,
APP011745,BEN006468,OFF0011,2025-05-01,Mobile Camp,Yes,No,Yes,Approved,
APP011746,BEN002096,OFF0092,2024-09-23,Online,Yes,No,Yes,Approved,
APP011747,BEN007209,OFF0075,2025-06-07,District Office,Yes,No,Yes,Approved,
APP011748,BEN002988,OFF0058,2025-04-04,CSC Center,Yes,Yes,Yes,Pending,
APP011749,BEN000814,OFF0066,2025-04-13,Hospital,No,Yes,No,Approved,
APP011750,BEN004275,OFF0005,2025-05-25,CSC Center,No,Yes,Yes,Rejected,Not Eligible
APP011751,BEN004543,OFF0096,2025-04-08,District Office,No,No,No,Approved,
APP011752,BEN008285,OFF0085,2024-08-22,District Office,Yes,No,Yes,Approved,
APP011753,BEN001365,OFF0052,2025-12-05,Online,No,No,No,Approved,
APP011754,BEN006259,OFF0051,2025-01-15,CSC Center,Yes,No,No,Approved,
APP011755,BEN003658,OFF0086,2025-01-18,Online,Yes,No,No,Approved,
APP011756,BEN006262,OFF0070,2025-01-08,CSC Center,No,No,No,Approved,
APP011757,BEN008296,OFF0041,2025-11-25,District Office,Yes,No,Yes,Pending,
APP011758,BEN005626,OFF0057,2025-03-09,Mobile Camp,No,No,Yes,Rejected,Duplicate Application
APP011759,BEN004908,OFF0004,2025-10-13,Online,No,Yes,Yes,Rejected,Duplicate Application
APP011760,BEN001970,OFF0034,2024-09-13,Hospital,No,Yes,Yes,Approved,
APP011761,BEN008481,OFF0005,2026-06-17,District Office,Yes,No,No,Rejected,Incomplete Documents
APP011762,BEN004897,OFF0036,2025-12-26,District Office,No,Yes,Yes,Pending,
APP011763,BEN004097,OFF0029,2024-08-29,Online,No,Yes,Yes,Approved,
APP011764,BEN007807,OFF0079,2026-05-15,Hospital,Yes,No,No,Rejected,Not Eligible
APP011765,BEN001583,OFF0087,2025-03-03,District Office,No,No,Yes,Approved,
APP011766,BEN005027,OFF0081,2024-10-06,CSC Center,No,Yes,No,Rejected,Duplicate Application
APP011767,BEN008414,OFF0001,2025-03-29,Online,Yes,Yes,Yes,Approved,
APP011768,BEN003720,OFF0095,2024-11-18,District Office,No,No,No,Under Verification,
APP011769,BEN009334,OFF0052,2024-07-25,CSC Center,Yes,Yes,No,Approved,
APP011770,BEN008032,OFF0093,2025-09-01,Online,Yes,Yes,Yes,Approved,
APP011771,BEN000897,OFF0041,2025-03-20,CSC Center,Yes,Yes,Yes,Under Verification,
APP011772,BEN006189,OFF0040,2024-08-08,District Office,No,Yes,Yes,Rejected,Income Above Limit
APP011773,BEN001354,OFF0039,2025-07-02,Mobile Camp,Yes,No,Yes,Approved,
APP011774,BEN004520,OFF0001,2025-12-02,District Office,No,Yes,No,Pending,
APP011775,BEN000218,OFF0017,2026-05-11,Online,No,Yes,Yes,Pending,
APP011776,BEN007048,OFF0089,2025-06-03,Mobile Camp,No,Yes,Yes,Pending,
APP011777,BEN001486,OFF0032,2025-09-24,CSC Center,No,Yes,Yes,Approved,
APP011778,BEN008405,OFF0099,2025-08-13,District Office,No,Yes,Yes,Approved,
APP011779,BEN003777,OFF0011,2026-06-10,District Office,Yes,Yes,No,Approved,
APP011780,BEN003246,OFF0015,2025-06-02,Mobile Camp,No,No,No,Pending,
APP011781,BEN004981,OFF0077,2025-02-02,District Office,Yes,No,No,Approved,
APP011782,BEN008092,OFF0051,2024-07-25,Online,No,Yes,No,Approved,
APP011783,BEN003650,OFF0015,2026-01-01,Hospital,Yes,Yes,Yes,Under Verification,
APP011784,BEN007387,OFF0030,2025-07-09,Online,No,No,No,Approved,
APP011785,BEN004574,OFF0013,2025-10-09,Mobile Camp,No,Yes,Yes,Approved,
APP011786,BEN007777,OFF0062,2024-07-27,Hospital,No,Yes,No,Rejected,Income Above Limit
APP011787,BEN003590,OFF0011,2025-03-12,Online,Yes,No,No,Approved,
